8.950718749199244179e-03
1.790143749839851611e-02
2.685215624759775682e-02
3.580287499679683794e-02
8.055646874279065450e-02
1.096234688334994795e-01
8.950718749198531554e-02
6.329113924051361917e-02
1.096234688334859764e-01
1.096234688335133711e-01
8.950718749198881274e-02
8.950718749198785518e-02
6.329113924051829598e-02
1.096234688334941365e-01
8.950718749198521840e-02
6.329113924051853191e-02
8.950718749198535718e-02
8.950718749198566249e-02
8.950718749198557922e-02
-7.250666884244526557e-16
-1.477408010860756153e-15
4.385852187107162070e-01
4.296344999615484550e-01
4.475359374599593293e-02
7.160574999359214932e-02
9.845790624119235557e-02
8.950718749198573188e-02
8.950718749198677271e-02
6.329113924049792339e-02
8.950718749199532143e-02
8.950718749199439161e-02
8.950718749198662005e-02
8.950718749198585678e-02
8.950718749198466329e-02
8.950718749198519064e-02
8.950718749198535718e-02
8.950718749198519064e-02
8.950718749198521840e-02
8.950718749198549595e-02
-1.610284376002796639e-16
-2.176750506166214519e-15
4.475359374598838480e-01
4.206837812123482290e-01
5.370431249519493772e-02
7.673642818345124961e-02
1.074086249903901252e-01
6.329113924052147400e-02
8.950718749198705027e-02
8.950718749198773028e-02
8.950718749198856294e-02
8.950718749199296220e-02
8.950718749199201851e-02
8.950718749199074176e-02
8.950718749198974256e-02
8.950718749196578949e-02
8.950718749193931068e-02
8.950718749193919965e-02
8.950718749198528779e-02
8.950718749198523227e-02
1.694341087683907180e-15
-1.419357118174283177e-16
4.564866562090860724e-01
4.117330624631477254e-01
4.027823437139472218e-01
6.265503124439433802e-02
1.163593437395875341e-01
8.950718749198953439e-02
1.096234688334994378e-01
8.950718749199017277e-02
1.096234688334990631e-01
8.950718749198915969e-02
8.950718749198910418e-02
8.950718749198868784e-02
8.950718749198838253e-02
1.096234688335030877e-01
8.950718749199450264e-02
6.329113924048590523e-02
8.950718749198539881e-02
1.096234688334944557e-01
9.233705826876993428e-16
-2.135654184157259835e-16
4.654373749582867981e-01
2.658227848101719637e-01
3.938316249647469958e-01
6.265503124439487925e-02
1.253100624887850401e-01
1.342607812379823795e-01
6.329113924052094664e-02
1.700636562347747627e-01
1.790143749839738785e-01
8.950718749198820212e-02
8.950718749198822988e-02
8.950718749198847968e-02
8.950718749198730007e-02
8.950718749196746871e-02
8.950718749198864621e-02
8.950718749198027790e-02
8.950718749198520452e-02
1.096234688334942753e-01
2.990317546358153908e-16
-2.124551357319623337e-16
4.743880937074883009e-01
4.604185691006663084e-01
3.848809062155469363e-01
6.265503124439526783e-02
6.265503124439569804e-02
1.432114999871798300e-01
1.521622187363774192e-01
1.611129374855746477e-01
1.879650937331741323e-01
8.950718749198770252e-02
8.950718749198732782e-02
8.950718749198757762e-02
8.950718749198664781e-02
6.329113924050593087e-02
8.950718749198255386e-02
8.950718749197546231e-02
8.950718749197843216e-02
6.329113924051839313e-02
-2.777306769775975287e-16
4.922895312059019091e-01
4.833388124566901922e-01
3.669794687171124004e-01
4.430379746836744098e-02
6.265503124439608662e-02
7.673642818345374761e-02
2.237679687299676257e-01
2.148172499807746716e-01
2.058665312315747231e-01
1.969158124823743861e-01
6.329113924051887885e-02
